CurrentTime,index,name,selectROI,Vx,Vy,X,Y,row,col,isblink,Vx_updated,Vy_updated
83.0333333333333,9,out-9-V,tile-9,-0.0007078836,6.405319e-05,0.113597839809745,-0.0075752110415348,3,3,0,-0.0007078836,6.405319e-05
83.0666666666667,9,out-9-V,tile-9,0.002019279,-0.0001336091,0.113619696399745,-0.00757637030670147,3,3,0,0.002019279,-0.0001336091
83.1,9,out-9-V,tile-9,0.01929368,-0.001522154,0.113974912383078,-0.0076039663583681,3,3,0,0.01929368,-0.001522154
83.1333333333333,9,out-9-V,tile-9,-0.009000346,0.0001916342,0.114146467949745,-0.00762614168836808,3,3,0,-0.009000346,0.0001916342
83.1666666666667,9,out-9-V,tile-9,0.001237353,-3.020037e-05,0.114017084733078,-0.00762345112453474,3,3,0,0.001237353,-3.020037e-05
83.2,9,out-9-V,tile-9,0.01159075,-0.001038063,0.114230886449744,-0.00764125551403472,3,3,0,0.01159075,-0.001038063
83.2333333333333,9,out-9-V,tile-9,0,0,0.114424065616411,-0.00765855656403471,3,3,0,0,0
83.2666666666667,9,out-9-V,tile-9,-0.1463735,0.00443799,0.111984507283073,-0.00758459006403459,3,3,0,-0.1463735,0.00443799
83.3,9,out-9-V,tile-9,-0.02329566,0.001530448,0.109156687949743,-0.00748511609736801,3,3,0,-0.02329566,0.001530448
83.3333333333333,9,out-9-V,tile-9,-0.01032808,0.0005096094,0.108596292283076,-0.00745111514070137,3,3,0,-0.01032808,0.0005096094
83.3666666666667,9,out-9-V,tile-9,-0.01630619,0.003572766,0.108152387783076,-0.00738307555070123,3,3,0,-0.01630619,0.003572766
83.4,9,out-9-V,tile-9,-0.1658726,0.005152945,0.105116074616412,-0.0072376470340347,3,3,0,-0.1658726,0.005152945
83.4333333333333,9,out-9-V,tile-9,0.05886232,0.003227336,0.103332569949747,-0.00709797568403488,3,3,0,0.05886232,0.003227336
83.4666666666667,9,out-9-V,tile-9,0.05159825,-0.002891778,0.105173579449751,-0.00709238305070154,3,3,0,0.05159825,-0.002891778
83.5,9,out-9-V,tile-9,0.02700098,-2.691225e-05,0.106483566616417,-0.0071410278882015,3,3,0,0.02700098,-2.691225e-05
83.5333333333333,9,out-9-V,tile-9,0.01811895,-0.002123699,0.107235565449749,-0.0071768714090348,3,3,0,0.01811895,-0.002123699
83.5666666666667,9,out-9-V,tile-9,0.01097661,-0.004097013,0.10772049144975,-0.00728054994236835,3,3,0,0.01097661,-0.004097013
83.6,9,out-9-V,tile-9,0.02544536,-0.0005422892,0.108327524283083,-0.00735787164570158,3,3,0,0.02544536,-0.0005422892
83.6333333333333,9,out-9-V,tile-9,0.01977215,-0.0008949085,0.109081149449749,-0.00738182494070155,3,3,0,0.01977215,-0.0008949085
83.6666666666667,9,out-9-V,tile-9,0.002517979,-0.0003193363,0.10945265159975,-0.00740206235403493,3,3,0,0.002517979,-0.0003193363
83.7,9,out-9-V,tile-9,0.01909473,-0.0008602807,0.109812863416416,-0.00742172263736825,3,3,0,0.01909473,-0.0008602807
83.7333333333333,9,out-9-V,tile-9,-0.213808,0.02288428,0.106567642249752,-0.00705465598236858,3,3,0,-0.213808,0.02288428
83.7666666666667,9,out-9-V,tile-9,-0.05821903,-0.01961749,0.102033858416411,-0.00700020948236849,3,3,0,-0.05821903,-0.01961749
83.8,9,out-9-V,tile-9,-0.0856656,-0.02845663,0.0996357812497469,-0.00780144481570109,3,3,0,-0.0856656,-0.02845663
83.8333333333333,9,out-9-V,tile-9,-0.005401975,-0.002444595,0.0981179883330816,-0.00831646523236729,3,3,0,-0.005401975,-0.002444595
83.8666666666667,9,out-9-V,tile-9,-0.04138342,-0.01446828,0.0973382317497466,-0.00859834648236788,3,3,0,-0.04138342,-0.01446828
83.9,9,out-9-V,tile-9,0.04562324,0.0124897,0.0974088954164132,-0.00863132281570118,3,3,0,0.04562324,0.0124897
83.9333333333333,9,out-9-V,tile-9,0.1189449,0.03711832,0.100151697749743,-0.00780452248236895,3,3,0,0.1189449,0.03711832
83.9666666666667,9,out-9-V,tile-9,0.01575334,0.004488697,0.102396668416414,-0.00711107219903418,3,3,0,0.01575334,0.004488697
84,9,out-9-V,tile-9,0.02576903,-0.002982511,0.103088707916414,-0.0070859690990342,3,3,0,0.02576903,-0.002982511
84.0333333333333,9,out-9-V,tile-9,0.1980854,-0.02200657,0.106819615083077,-0.00750245378236716,3,3,0,0.1980854,-0.02200657
84.0666666666667,9,out-9-V,tile-9,0.2179539,-0.004436067,0.113753603416425,-0.00794316439903474,3,3,0,0.2179539,-0.004436067
84.1,9,out-9-V,tile-9,0.1459547,-0.01350384,0.11981874674975,-0.00824216284903434,3,3,0,0.1459547,-0.01350384
84.1333333333333,9,out-9-V,tile-9,0.08879407,-0.00438885,0.123731226249746,-0.00854037434903407,3,3,0,0.08879407,-0.00438885
84.1666666666667,9,out-9-V,tile-9,-0.002747202,-0.01556023,0.125165340716416,-0.00887285901570142,3,3,0,-0.002747202,-0.01556023
84.2,9,out-9-V,tile-9,0.02242297,-0.002588936,0.125493270183082,-0.00917534511570115,3,3,0,0.02242297,-0.002588936
84.2333333333333,9,out-9-V,tile-9,0.03285715,0.005393021,0.126414605516415,-0.00912861036570119,3,3,0,0.03285715,0.005393021
84.2666666666667,9,out-9-V,tile-9,0.01982389,0.0002943114,0.12729262284975,-0.0090338214923677,3,3,0,0.01982389,0.0002943114
84.3,9,out-9-V,tile-9,0.01622937,0.002354858,0.127893510516416,-0.00898966866903441,3,3,0,0.01622937,0.002354858
84.3333333333333,9,out-9-V,tile-9,0.007065977,-0.001976875,0.128281766299749,-0.00898336895236775,3,3,0,0.007065977,-0.001976875
84.3666666666667,9,out-9-V,tile-9,-0.001749869,-0.0003401051,0.128370368099749,-0.00902198528736783,3,3,0,-0.001749869,-0.0003401051
84.4,9,out-9-V,tile-9,-0.01079236,-0.002464568,0.128161330949749,-0.00906872983903445,3,3,0,-0.01079236,-0.002464568
84.4333333333333,9,out-9-V,tile-9,-0.147518,0.00506581,0.125522824949753,-0.00902537580570117,3,3,0,-0.147518,0.00506581
84.4666666666667,9,out-9-V,tile-9,0.03104708,-0.001343548,0.123581642949749,-0.00896333810570105,3,3,0,0.03104708,-0.001343548
84.5,9,out-9-V,tile-9,0.04526035,-0.00346015,0.124853433449747,-0.00904339973903431,3,3,0,0.04526035,-0.00346015
84.5333333333333,9,out-9-V,tile-9,-0.01179248,-0.004177312,0.12541123128308,-0.00917069077236752,3,3,0,-0.01179248,-0.004177312
84.5666666666667,9,out-9-V,tile-9,0.01628437,0.0003964888,0.125486096116414,-0.00923370449236766,3,3,0,0.01628437,0.0003964888
