CurrentTime,index,name,selectROI,Vx,Vy,row,col
4.66666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.66666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.66666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.7,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.7,2,out-2-V,tile-2,-7.689487,0,2,1
4.7,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.7,4,out-4-V,tile-4,0,-7.689483,1,2
4.7,5,out-5-V,tile-5,1.573671,53.53614,2,2
4.7,6,out-6-V,tile-6,0,7.689483,3,2
4.7,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.7,8,out-8-V,tile-8,7.68949,0,2,3
4.7,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.73333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.73333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.73333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.73333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.73333333333333,5,out-5-V,tile-5,1.573671,53.53614,2,2
4.73333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.73333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.73333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.73333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.76666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.76666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.76666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.76666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.76666666666667,5,out-5-V,tile-5,1.654583,55.99543,2,2
4.76666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.76666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.76666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.76666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.8,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.8,2,out-2-V,tile-2,-7.689487,0,2,1
4.8,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.8,4,out-4-V,tile-4,0,-7.689483,1,2
4.8,5,out-5-V,tile-5,1.370712,47.14805,2,2
4.8,6,out-6-V,tile-6,0,7.689483,3,2
4.8,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.8,8,out-8-V,tile-8,7.68949,0,2,3
4.8,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.83333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.83333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.83333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.83333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.83333333333333,5,out-5-V,tile-5,1.370628,47.14807,2,2
4.83333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.83333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.83333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.83333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.86666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.86666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.86666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.86666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.86666666666667,5,out-5-V,tile-5,1.451541,49.60736,2,2
4.86666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.86666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.86666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.86666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.9,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.9,2,out-2-V,tile-2,-7.689487,0,2,1
4.9,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.9,4,out-4-V,tile-4,0,-7.689483,1,2
4.9,5,out-5-V,tile-5,1.451541,49.60736,2,2
4.9,6,out-6-V,tile-6,0,7.689483,3,2
4.9,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.9,8,out-8-V,tile-8,7.68949,0,2,3
4.9,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.93333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.93333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.93333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.93333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.93333333333333,5,out-5-V,tile-5,1.451541,49.60736,2,2
4.93333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.93333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.93333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.93333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.96666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.96666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.96666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.96666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.96666666666667,5,out-5-V,tile-5,1.532453,52.06665,2,2
4.96666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.96666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.96666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.96666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
